Order_ID,Order_Date,Customer_ID,Product_ID,Region_ID,Quantity,Discount_%,Shipping_Cost,Selling_Price,Standard_Cost,Sales_Amount,Cost_Amount
ORD100275,2024-09-03,CUST4814,PROD732,REG16,4,0.0,445,699,904,2796.0,3616
ORD100276,2024-12-22,CUST3762,PROD306,REG7,1,0.05,101,3705,1683,3519.75,1683
ORD100277,2023-12-09,CUST2828,PROD121,REG20,2,0.23,366,920,2892,1416.8,5784
ORD100278,2023-05-15,CUST3333,PROD134,REG16,2,0.24,307,545,1143,828.4,2286
ORD100279,2025-07-28,CUST4358,PROD397,REG9,4,0.26,256,4536,992,13426.56,3968
ORD100280,2025-09-04,CUST4360,PROD816,REG3,4,0.08,230,4620,2096,17001.600000000002,8384
ORD100281,2024-01-15,CUST5972,PROD831,REG19,3,0.11,347,3475,1019,9278.25,3057
ORD100282,2023-02-07,CUST5171,PROD887,REG10,3,0.04,192,2517,301,7248.96,903
ORD100283,2025-02-19,CUST6530,PROD192,REG13,2,0.07,162,2085,264,3878.1,528
ORD100284,2023-11-06,CUST3297,PROD227,REG13,3,0.08,140,2181,2982,6019.56,8946
ORD100285,2023-04-16,CUST3814,PROD638,REG6,2,0.12,178,4387,1107,7721.12,2214
ORD100286,2024-07-09,CUST5980,PROD424,REG7,2,0.28,388,4827,2574,6950.88,5148
ORD100287,2024-02-01,CUST3944,PROD608,REG12,4,0.27,65,1658,2328,4841.36,9312
ORD100288,2023-06-02,CUST6113,PROD475,REG9,4,0.04,389,2827,502,10855.68,2008
ORD100289,2024-06-19,CUST4180,PROD543,REG6,2,0.17,224,2394,1043,3974.04,2086
ORD100290,2025-09-22,CUST6745,PROD887,REG17,3,0.24,74,2517,301,5738.76,903
ORD100291,2025-08-23,CUST2904,PROD634,REG18,5,0.05,144,2814,1464,13366.5,7320
ORD100292,2025-06-11,CUST5935,PROD835,REG4,2,0.19,323,2976,2004,4821.12,4008
ORD100293,2024-08-05,CUST4399,PROD623,REG7,5,0.22,470,594,2379,2316.6,11895
ORD100294,2023-07-20,CUST2255,PROD340,REG3,1,0.25,356,4162,918,3121.5,918
ORD100295,2023-01-12,CUST3585,PROD538,REG16,3,0.19,186,4079,1529,9911.970000000001,4587
ORD100296,2025-12-11,CUST6977,PROD597,REG3,5,0.21,160,4160,1053,16432.0,5265
ORD100297,2025-02-06,CUST1427,PROD307,REG17,4,0.29,483,4520,494,12836.8,1976
ORD100298,2025-07-08,CUST3602,PROD766,REG6,4,0.17,461,1600,1182,5312.0,4728
ORD100299,2024-06-04,CUST1048,PROD164,REG10,2,0.24,453,2599,352,3950.48,704
ORD100300,2023-04-10,CUST1179,PROD406,REG10,4,0.19,218,1802,1273,5838.4800000000005,5092
ORD100301,2025-05-20,CUST5422,PROD559,REG10,2,0.1,298,1590,1771,2862.0,3542
ORD100302,2024-01-01,CUST5767,PROD555,REG6,4,0.18,270,2189,1178,7179.920000000001,4712
ORD100303,2024-10-18,CUST2641,PROD330,REG14,3,0.3,149,4996,2305,10491.599999999999,6915
ORD100304,2023-06-10,CUST5208,PROD627,REG12,2,0.1,84,1459,489,2626.2000000000003,978
ORD100305,2025-01-30,CUST6369,PROD104,REG16,2,0.1,450,4636,1889,8344.800000000001,3778
ORD100306,2023-06-24,CUST1529,PROD733,REG3,3,0.22,169,3119,2839,7298.46,8517
ORD100307,2024-06-28,CUST4194,PROD270,REG6,3,0.1,252,4653,724,12563.1,2172
ORD100308,2024-04-21,CUST5026,PROD592,REG8,4,0.14,156,4974,700,17110.56,2800
ORD100309,2023-10-10,CUST6916,PROD156,REG13,2,0.17,269,3161,1190,5247.259999999999,2380
ORD100310,2025-08-14,CUST6791,PROD196,REG1,3,0.21,315,4230,523,10025.1,1569
ORD100311,2024-03-27,CUST5277,PROD887,REG16,3,0.23,343,2517,301,5814.27,903
ORD100312,2023-03-23,CUST5592,PROD841,REG14,2,0.07,344,547,1689,1017.42,3378
ORD100313,2025-03-26,CUST3643,PROD787,REG20,5,0.22,493,2124,2498,8283.6,12490
ORD100314,2024-06-03,CUST3730,PROD789,REG19,2,0.27,241,3611,766,5272.0599999999995,1532
ORD100315,2023-05-14,CUST1680,PROD613,REG1,1,0.29,285,2788,589,1979.4799999999998,589
ORD100316,2024-03-22,CUST5999,PROD239,REG20,2,0.03,276,2309,2792,4479.46,5584
ORD100317,2023-04-28,CUST4043,PROD469,REG14,3,0.21,189,3824,2789,9062.880000000001,8367
ORD100318,2025-01-18,CUST3994,PROD522,REG19,1,0.04,213,1007,2554,966.7199999999999,2554
ORD100319,2024-10-07,CUST5231,PROD664,REG3,2,0.2,387,1619,1739,2590.4,3478
ORD100320,2024-01-14,CUST6756,PROD546,REG18,5,0.04,398,4362,2800,20937.6,14000
ORD100321,2024-08-30,CUST4661,PROD111,REG2,2,0.06,407,3418,2132,6425.839999999999,4264
ORD100322,2025-08-23,CUST6549,PROD773,REG6,2,0.06,299,4215,2066,7924.2,4132
ORD100323,2024-06-08,CUST5640,PROD716,REG1,2,0.11,295,4580,353,8152.400000000001,706
ORD100324,2024-07-29,CUST1313,PROD261,REG5,3,0.21,471,1738,2815,4119.06,8445
ORD100325,2025-07-25,CUST4293,PROD879,REG1,1,0.24,239,2720,1151,2067.2,1151
ORD100326,2024-10-23,CUST1349,PROD116,REG13,3,0.01,322,4626,1171,13739.22,3513
ORD100327,2025-05-25,CUST5178,PROD873,REG10,2,0.26,330,4014,2187,5940.72,4374
ORD100328,2023-01-12,CUST5969,PROD129,REG18,2,0.15,166,1693,295,2878.1,590
ORD100329,2024-01-23,CUST3698,PROD185,REG18,3,0.24,473,744,2817,1696.32,8451
ORD100330,2023-03-24,CUST5580,PROD520,REG2,3,0.21,194,3540,2623,8389.800000000001,7869
ORD100331,2025-09-02,CUST1329,PROD307,REG9,1,0.08,194,4520,494,4158.400000000001,494
ORD100332,2024-01-31,CUST3927,PROD846,REG6,3,0.05,379,1856,2100,5289.599999999999,6300
ORD100333,2024-06-28,CUST2952,PROD381,REG17,3,0.28,474,3214,795,6942.24,2385
ORD100334,2024-10-22,CUST1444,PROD531,REG12,3,0.12,186,3827,2192,10103.28,6576
ORD100335,2024-10-01,CUST2111,PROD722,REG4,4,0.2,229,1347,1944,4310.400000000001,7776
ORD100336,2023-04-10,CUST4342,PROD395,REG6,3,0.16,182,2451,732,6176.5199999999995,2196
ORD100337,2024-04-01,CUST2564,PROD770,REG16,4,0.27,456,3974,2396,11604.08,9584
ORD100338,2025-05-23,CUST2766,PROD678,REG10,4,0.1,430,1508,2752,5428.8,11008
ORD100339,2023-11-24,CUST6274,PROD702,REG20,3,0.09,112,3762,1555,10270.26,4665
ORD100340,2024-12-24,CUST3061,PROD735,REG4,4,0.29,136,2574,1622,7310.16,6488
ORD100341,2023-03-15,CUST1508,PROD857,REG15,3,0.21,341,3602,2352,8536.74,7056
ORD100342,2023-04-02,CUST1548,PROD455,REG1,2,0.24,472,4629,1999,7036.08,3998
ORD100343,2023-11-26,CUST6603,PROD846,REG11,2,0.27,394,1856,2100,2709.7599999999998,4200
ORD100344,2023-06-24,CUST2239,PROD736,REG20,1,0.19,117,4066,897,3293.46,897
ORD100345,2023-11-11,CUST2072,PROD577,REG10,3,0.08,372,3731,2110,10297.560000000001,6330
ORD100346,2024-05-11,CUST6866,PROD167,REG15,3,0.17,303,4064,1527,10119.359999999999,4581
ORD100347,2024-03-03,CUST5003,PROD716,REG3,5,0.27,177,4580,353,16717.0,1765
ORD100348,2023-02-04,CUST3809,PROD158,REG17,5,0.08,268,4284,1631,19706.4,8155
ORD100349,2023-04-29,CUST3012,PROD309,REG7,3,0.08,435,3912,1403,10797.12,4209
ORD100350,2025-07-13,CUST1516,PROD766,REG18,3,0.04,149,1600,1182,4608.0,3546
ORD100351,2025-04-07,CUST6101,PROD578,REG9,2,0.27,167,2801,2762,4089.46,5524
ORD100352,2024-01-25,CUST4052,PROD841,REG20,1,0.25,57,547,1689,410.25,1689
ORD100353,2023-06-25,CUST2836,PROD587,REG5,5,0.04,285,2181,2487,10468.8,12435
ORD100354,2023-04-16,CUST5992,PROD239,REG18,2,0.08,347,2309,2792,4248.56,5584
ORD100355,2024-08-14,CUST5385,PROD258,REG14,4,0.09,132,4254,2904,15484.560000000001,11616
ORD100356,2025-07-02,CUST1999,PROD255,REG19,1,0.28,271,773,2336,556.56,2336
ORD100357,2025-08-12,CUST4064,PROD723,REG16,2,0.03,100,4969,264,9639.86,528
ORD100358,2025-08-10,CUST5231,PROD199,REG3,2,0.11,415,4982,2266,8867.960000000001,4532
ORD100359,2025-05-10,CUST5055,PROD381,REG15,4,0.13,487,3214,795,11184.72,3180
ORD100360,2023-05-07,CUST1237,PROD340,REG12,3,0.11,440,4162,918,11112.54,2754
ORD100361,2025-04-03,CUST4637,PROD624,REG2,4,0.22,307,2813,718,8776.56,2872
ORD100362,2023-08-22,CUST1086,PROD565,REG3,1,0.18,387,2648,1084,2171.36,1084
ORD100363,2024-10-28,CUST3275,PROD590,REG8,5,0.18,437,3295,531,13509.500000000002,2655
ORD100364,2025-07-19,CUST3852,PROD396,REG11,4,0.24,55,1326,1004,4031.04,4016
ORD100365,2023-05-17,CUST5525,PROD387,REG2,5,0.17,223,2576,1198,10690.4,5990
ORD100366,2024-07-09,CUST4345,PROD584,REG19,4,0.16,91,4406,2982,14804.16,11928
ORD100367,2025-01-28,CUST5858,PROD889,REG5,2,0.18,246,1316,2526,2158.2400000000002,5052
ORD100368,2023-02-25,CUST2603,PROD731,REG17,1,0.3,198,1898,2294,1328.6,2294
ORD100369,2023-12-22,CUST6830,PROD721,REG4,1,0.27,385,4877,2751,3560.21,2751
ORD100370,2025-07-11,CUST6603,PROD476,REG15,5,0.06,74,3436,2054,16149.199999999999,10270
ORD100371,2025-03-23,CUST1597,PROD454,REG13,2,0.1,147,1020,2293,1836.0,4586
ORD100372,2025-12-22,CUST6994,PROD691,REG5,2,0.0,65,3791,961,7582.0,1922
ORD100373,2025-12-22,CUST3538,PROD405,REG10,3,0.04,379,776,1209,2234.88,3627
ORD100374,2025-03-16,CUST4479,PROD102,REG11,5,0.22,416,397,634,1548.3,3170
ORD100375,2025-11-18,CUST6934,PROD609,REG11,3,0.19,160,2343,2619,5693.490000000001,7857
ORD100376,2024-08-22,CUST3084,PROD337,REG14,2,0.16,138,3744,1532,6289.92,3064
ORD100377,2024-07-21,CUST5295,PROD505,REG15,1,0.21,277,2469,396,1950.51,396
ORD100378,2024-12-05,CUST2491,PROD706,REG19,4,0.04,247,2137,213,8206.08,852
ORD100379,2024-09-03,CUST3090,PROD371,REG16,2,0.22,184,2193,1199,3421.08,2398
ORD100380,2023-05-21,CUST2304,PROD468,REG9,4,0.03,385,1995,640,7740.599999999999,2560
ORD100381,2024-07-14,CUST3801,PROD421,REG19,4,0.18,173,1565,922,5133.200000000001,3688
ORD100382,2024-05-13,CUST3705,PROD539,REG14,3,0.21,81,1561,271,3699.57,813
ORD100383,2024-09-18,CUST5859,PROD185,REG16,2,0.22,251,744,2817,1160.64,5634
ORD100384,2024-05-16,CUST5397,PROD795,REG3,1,0.17,376,2618,2490,2172.94,2490
ORD100385,2025-01-10,CUST3762,PROD689,REG20,4,0.24,351,4751,2925,14443.04,11700
ORD100386,2025-02-02,CUST1333,PROD625,REG14,3,0.05,458,3526,2325,10049.1,6975
ORD100387,2024-11-05,CUST2277,PROD722,REG2,4,0.28,449,1347,1944,3879.3599999999997,7776
ORD100388,2023-02-18,CUST1853,PROD603,REG16,3,0.25,479,1560,2789,3510.0,8367
ORD100389,2024-09-18,CUST5332,PROD168,REG17,3,0.05,216,2827,237,8056.95,711
ORD100390,2024-11-10,CUST3382,PROD254,REG18,2,0.23,279,813,2200,1252.02,4400
ORD100391,2023-10-04,CUST3820,PROD563,REG14,5,0.17,66,3013,1858,12503.949999999999,9290
ORD100392,2023-02-16,CUST1112,PROD186,REG7,1,0.02,324,635,1618,622.3,1618
ORD100393,2025-07-14,CUST1388,PROD173,REG9,2,0.24,164,2782,1879,4228.64,3758
ORD100394,2023-08-04,CUST5984,PROD322,REG12,5,0.24,128,3484,2903,13239.2,14515
ORD100395,2023-08-18,CUST5785,PROD756,REG11,5,0.29,84,4986,2088,17700.3,10440
ORD100396,2023-11-19,CUST2426,PROD718,REG8,1,0.17,377,4164,2380,3456.12,2380
ORD100397,2023-08-13,CUST3721,PROD842,REG5,2,0.18,148,4608,1393,7557.120000000001,2786
ORD100398,2023-02-15,CUST5047,PROD126,REG6,5,0.03,462,3974,1961,19273.899999999998,9805
ORD100399,2025-11-03,CUST2044,PROD203,REG18,5,0.12,135,383,1046,1685.2,5230
ORD100400,2024-09-24,CUST6420,PROD158,REG10,2,0.22,494,4284,1631,6683.04,3262
ORD100401,2024-01-10,CUST6691,PROD178,REG7,1,0.15,356,1275,572,1083.75,572
ORD100402,2024-12-03,CUST2972,PROD251,REG16,1,0.03,379,609,2390,590.73,2390
ORD100403,2025-09-13,CUST4602,PROD198,REG4,5,0.19,387,1118,2495,4527.900000000001,12475
ORD100404,2023-11-29,CUST3850,PROD240,REG19,5,0.18,276,3931,573,16117.1,2865
ORD100405,2023-06-15,CUST2873,PROD681,REG12,1,0.0,356,4841,2444,4841.0,2444
ORD100406,2024-05-21,CUST1013,PROD151,REG9,3,0.26,201,462,2720,1025.64,8160
ORD100407,2023-04-27,CUST6717,PROD195,REG6,5,0.03,276,2201,1008,10674.85,5040
ORD100408,2025-07-31,CUST1614,PROD312,REG12,5,0.3,227,2292,2302,8021.999999999999,11510
ORD100409,2024-09-27,CUST3269,PROD888,REG18,1,0.0,261,2847,958,2847.0,958
ORD100410,2024-04-01,CUST6387,PROD257,REG9,5,0.17,189,3130,2534,12989.5,12670
ORD100411,2025-05-18,CUST5784,PROD153,REG13,5,0.12,306,3223,2346,14181.2,11730
ORD100412,2023-08-04,CUST6835,PROD825,REG3,4,0.1,133,2782,1250,10015.2,5000
ORD100413,2023-04-23,CUST4549,PROD478,REG14,4,0.18,103,2178,1779,7143.84,7116
ORD100414,2025-11-05,CUST4074,PROD286,REG12,3,0.09,281,1016,1225,2773.6800000000003,3675
ORD100415,2023-08-04,CUST6238,PROD402,REG20,2,0.13,159,4128,2197,7182.72,4394
ORD100416,2024-03-02,CUST3151,PROD805,REG5,2,0.22,270,3499,2308,5458.4400000000005,4616
ORD100417,2025-12-02,CUST4738,PROD868,REG17,1,0.04,312,1372,2665,1317.12,2665
ORD100418,2025-02-02,CUST1731,PROD187,REG20,3,0.29,458,3646,2123,7765.98,6369
ORD100419,2023-10-11,CUST6585,PROD279,REG8,1,0.26,140,1171,2352,866.54,2352
ORD100420,2025-04-13,CUST5084,PROD376,REG5,1,0.19,354,640,2059,518.4000000000001,2059
ORD100421,2025-12-19,CUST6492,PROD287,REG19,1,0.25,165,3035,2260,2276.25,2260
ORD100422,2023-08-18,CUST5760,PROD735,REG11,4,0.15,178,2574,1622,8751.6,6488
ORD100423,2024-01-20,CUST5978,PROD275,REG7,5,0.1,418,1569,1262,7060.5,6310
ORD100424,2023-06-08,CUST3799,PROD173,REG17,5,0.2,115,2782,1879,11128.0,9395
ORD100425,2025-04-03,CUST6146,PROD239,REG3,1,0.29,295,2309,2792,1639.3899999999999,2792
ORD100426,2024-04-15,CUST4854,PROD570,REG5,3,0.19,360,4270,1641,10376.1,4923
ORD100427,2023-07-27,CUST3205,PROD215,REG5,1,0.12,183,3988,1333,3509.44,1333
ORD100428,2023-06-23,CUST6834,PROD538,REG20,2,0.25,275,4079,1529,6118.5,3058
ORD100429,2025-11-07,CUST3746,PROD358,REG11,1,0.0,429,3664,1059,3664.0,1059
ORD100430,2025-10-13,CUST2964,PROD473,REG12,3,0.03,194,507,364,1475.37,1092
ORD100431,2024-12-08,CUST2204,PROD677,REG8,5,0.06,385,4735,1567,22254.5,7835
ORD100432,2025-09-01,CUST3637,PROD745,REG20,1,0.23,377,2623,1761,2019.71,1761
ORD100433,2024-02-01,CUST5396,PROD865,REG16,4,0.29,112,2717,2627,7716.28,10508
ORD100434,2025-08-31,CUST4931,PROD505,REG5,1,0.03,414,2469,396,2394.93,396
ORD100435,2025-02-04,CUST4271,PROD594,REG3,2,0.28,177,4926,2022,7093.44,4044
ORD100436,2024-11-07,CUST5362,PROD349,REG9,1,0.27,328,3688,2834,2692.24,2834
ORD100437,2024-05-31,CUST5173,PROD172,REG17,2,0.19,223,4984,2021,8074.080000000001,4042
ORD100438,2024-10-23,CUST3670,PROD376,REG12,3,0.15,160,640,2059,1632.0,6177
ORD100439,2023-11-02,CUST2749,PROD520,REG5,2,0.06,494,3540,2623,6655.2,5246
ORD100440,2023-12-24,CUST6321,PROD260,REG5,5,0.06,191,3302,2384,15519.4,11920
ORD100441,2024-02-23,CUST5323,PROD727,REG17,4,0.29,153,2247,504,6381.48,2016
ORD100442,2024-10-03,CUST4494,PROD868,REG14,5,0.04,106,1372,2665,6585.599999999999,13325
ORD100443,2024-05-21,CUST6143,PROD733,REG1,4,0.14,330,3119,2839,10729.36,11356
ORD100444,2023-11-08,CUST3592,PROD420,REG8,2,0.15,255,3805,1127,6468.5,2254
ORD100445,2024-12-04,CUST3453,PROD464,REG15,5,0.06,480,4553,839,21399.1,4195
ORD100446,2023-09-02,CUST4082,PROD426,REG5,5,0.24,101,2324,2083,8831.2,10415
ORD100447,2024-04-21,CUST6234,PROD139,REG5,5,0.13,256,1456,693,6333.6,3465
ORD100448,2024-09-06,CUST2088,PROD418,REG15,1,0.14,265,2834,2464,2437.24,2464
ORD100449,2024-03-11,CUST4433,PROD663,REG9,2,0.08,498,3521,448,6478.64,896
ORD100450,2023-09-07,CUST6977,PROD588,REG12,1,0.26,239,4400,567,3256.0,567
ORD100451,2025-11-11,CUST2456,PROD259,REG3,5,0.03,124,3177,2986,15408.449999999999,14930
ORD100452,2024-04-21,CUST2089,PROD849,REG14,5,0.28,50,324,1081,1166.3999999999999,5405
ORD100453,2024-05-25,CUST3692,PROD535,REG10,5,0.16,110,1397,1356,5867.4,6780
ORD100454,2025-02-12,CUST1678,PROD640,REG7,1,0.16,168,3840,2993,3225.6,2993
ORD100455,2025-07-12,CUST1078,PROD165,REG17,4,0.11,162,601,2578,2139.56,10312
ORD100456,2025-12-01,CUST5828,PROD566,REG14,4,0.13,465,2670,1623,9291.6,6492
ORD100457,2023-03-15,CUST2458,PROD198,REG17,3,0.01,448,1118,2495,3320.46,7485
ORD100458,2025-03-19,CUST3452,PROD639,REG13,5,0.05,100,2424,2206,11514.0,11030
ORD100459,2025-04-10,CUST4237,PROD501,REG12,3,0.08,346,1154,2706,3185.04,8118
ORD100460,2025-11-11,CUST4853,PROD337,REG11,3,0.23,186,3744,1532,8648.64,4596
ORD100461,2023-08-08,CUST3464,PROD802,REG14,3,0.14,272,3176,2987,8194.08,8961
ORD100462,2023-03-20,CUST5167,PROD379,REG12,3,0.02,194,3503,308,10298.82,924
ORD100463,2023-08-23,CUST1165,PROD640,REG7,3,0.27,150,3840,2993,8409.6,8979
ORD100464,2023-06-06,CUST4886,PROD886,REG19,3,0.05,201,3974,368,11325.9,1104
ORD100465,2023-11-23,CUST3478,PROD770,REG12,5,0.08,238,3974,2396,18280.4,11980
ORD100466,2024-10-03,CUST1768,PROD591,REG5,2,0.3,336,1419,266,1986.6,532
ORD100467,2024-09-12,CUST3857,PROD595,REG1,2,0.14,379,3606,2501,6202.32,5002
ORD100468,2025-09-11,CUST5419,PROD185,REG13,1,0.14,163,744,2817,639.84,2817
ORD100469,2025-11-09,CUST2997,PROD256,REG16,3,0.28,187,694,913,1499.04,2739
ORD100470,2024-08-28,CUST2560,PROD375,REG17,4,0.0,277,4956,1878,19824.0,7512
ORD100471,2025-05-13,CUST6747,PROD549,REG17,5,0.02,230,3536,1410,17326.4,7050
ORD100472,2025-01-18,CUST5463,PROD167,REG18,3,0.16,334,4064,1527,10241.279999999999,4581
ORD100473,2025-07-03,CUST1184,PROD785,REG5,5,0.08,177,4634,412,21316.4,2060
ORD100474,2025-06-17,CUST3227,PROD374,REG4,2,0.1,401,4660,960,8388.0,1920
ORD100475,2025-09-24,CUST5998,PROD746,REG3,2,0.23,142,4801,2011,7393.54,4022
ORD100476,2025-05-09,CUST6047,PROD781,REG17,2,0.01,248,3958,2310,7836.84,4620
ORD100477,2024-07-26,CUST1750,PROD499,REG17,5,0.01,163,4041,1696,20002.95,8480
ORD100478,2023-02-07,CUST4513,PROD791,REG16,1,0.27,242,2163,250,1578.99,250
ORD100479,2023-04-28,CUST6883,PROD398,REG3,4,0.07,397,4991,2593,18566.52,10372
ORD100480,2024-01-25,CUST5213,PROD206,REG19,1,0.26,285,1827,761,1351.98,761
ORD100481,2024-11-10,CUST1649,PROD311,REG19,4,0.28,298,4487,1304,12922.56,5216
ORD100482,2024-01-12,CUST5971,PROD736,REG6,2,0.05,214,4066,897,7725.4,1794
ORD100483,2025-04-28,CUST1675,PROD860,REG19,5,0.03,353,2012,1608,9758.199999999999,8040
ORD100484,2024-01-11,CUST4958,PROD487,REG14,5,0.22,211,2282,2609,8899.800000000001,13045
ORD100485,2024-08-17,CUST1642,PROD370,REG12,1,0.28,294,4419,230,3181.68,230
ORD100486,2025-01-16,CUST3380,PROD654,REG13,4,0.23,249,4846,316,14925.68,1264
ORD100487,2025-12-01,CUST5492,PROD385,REG9,2,0.14,122,2655,1949,4566.6,3898
ORD100488,2024-04-02,CUST4033,PROD206,REG11,5,0.02,307,1827,761,8952.3,3805
ORD100489,2025-11-17,CUST6295,PROD398,REG18,2,0.04,298,4991,2593,9582.72,5186
ORD100490,2025-01-10,CUST3690,PROD113,REG9,1,0.26,182,2795,1796,2068.3,1796
ORD100491,2024-09-20,CUST2598,PROD809,REG3,2,0.03,297,4838,1029,9385.72,2058
ORD100492,2023-11-22,CUST4086,PROD697,REG10,2,0.03,110,4174,1786,8097.5599999999995,3572
ORD100493,2024-09-10,CUST3032,PROD885,REG19,2,0.01,467,3731,2673,7387.38,5346
ORD100494,2023-11-21,CUST2665,PROD401,REG4,4,0.1,51,3629,2231,13064.4,8924
ORD100495,2024-05-30,CUST2978,PROD434,REG8,2,0.14,230,2718,476,4674.96,952
ORD100496,2025-01-15,CUST1778,PROD120,REG16,5,0.08,473,1934,1410,8896.4,7050
ORD100497,2023-09-05,CUST3882,PROD839,REG3,5,0.15,214,2378,1036,10106.5,5180
ORD100498,2024-02-02,CUST4862,PROD431,REG6,3,0.27,96,4523,609,9905.369999999999,1827
ORD100499,2024-08-04,CUST1607,PROD574,REG14,4,0.13,371,3247,2984,11299.56,11936
ORD100500,2023-07-22,CUST6507,PROD288,REG20,1,0.08,215,2926,2159,2691.92,2159
ORD100501,2023-08-09,CUST1750,PROD302,REG6,5,0.19,311,2489,2797,10080.45,13985
ORD100502,2025-05-16,CUST1540,PROD164,REG13,4,0.0,460,2599,352,10396.0,1408
ORD100503,2023-09-20,CUST1144,PROD508,REG9,3,0.12,278,4272,2322,11278.08,6966
ORD100504,2023-10-23,CUST1990,PROD598,REG3,4,0.11,390,2263,2579,8056.28,10316
ORD100505,2025-10-16,CUST3722,PROD828,REG5,3,0.07,321,1237,1977,3451.2299999999996,5931
ORD100506,2023-10-19,CUST2711,PROD564,REG4,1,0.15,278,3321,1880,2822.85,1880
ORD100507,2024-11-14,CUST4412,PROD682,REG5,1,0.03,249,3711,280,3599.67,280
ORD100508,2025-05-25,CUST4068,PROD899,REG3,5,0.16,163,3103,2911,13032.6,14555
ORD100509,2025-11-20,CUST2110,PROD531,REG15,1,0.22,480,3827,2192,2985.06,2192
ORD100510,2025-12-03,CUST5062,PROD206,REG16,1,0.3,355,1827,761,1278.8999999999999,761
ORD100511,2024-07-08,CUST2016,PROD572,REG20,5,0.05,424,4160,1912,19760.0,9560
ORD100512,2023-12-15,CUST4892,PROD134,REG10,1,0.03,63,545,1143,528.65,1143
ORD100513,2023-08-07,CUST6056,PROD701,REG13,4,0.26,449,2951,1794,8734.96,7176
ORD100514,2025-10-19,CUST6322,PROD303,REG5,5,0.13,465,1181,991,5137.35,4955
ORD100515,2024-03-25,CUST2280,PROD597,REG4,1,0.09,356,4160,1053,3785.6,1053
ORD100516,2024-05-18,CUST6766,PROD363,REG3,1,0.28,230,3655,1566,2631.6,1566
ORD100517,2023-03-27,CUST4304,PROD889,REG18,5,0.07,127,1316,2526,6119.4,12630
ORD100518,2024-06-06,CUST5469,PROD815,REG15,1,0.27,85,4558,2268,3327.34,2268
ORD100519,2024-04-05,CUST2619,PROD515,REG2,2,0.25,103,2907,2473,4360.5,4946
ORD100520,2025-10-10,CUST6829,PROD145,REG15,4,0.14,404,1419,2479,4881.36,9916
ORD100521,2024-09-21,CUST6917,PROD496,REG4,3,0.04,387,3217,288,9264.96,864
ORD100522,2023-09-09,CUST2904,PROD388,REG6,3,0.15,52,4837,2174,12334.35,6522
ORD100523,2023-01-18,CUST2605,PROD856,REG9,5,0.16,370,4135,1043,17367.0,5215
ORD100524,2024-05-14,CUST1610,PROD356,REG13,1,0.07,166,4685,1461,4357.049999999999,1461
ORD100525,2024-04-02,CUST5261,PROD703,REG9,5,0.09,441,4313,892,19624.15,4460
ORD100526,2023-04-25,CUST5594,PROD166,REG4,3,0.07,322,1716,1199,4787.639999999999,3597
ORD100527,2025-01-22,CUST6216,PROD179,REG17,1,0.22,183,3903,213,3044.34,213
ORD100528,2025-02-07,CUST5405,PROD533,REG10,2,0.28,193,2180,1491,3139.2,2982
ORD100529,2024-03-22,CUST3014,PROD225,REG6,2,0.18,455,1308,351,2145.1200000000003,702
ORD100530,2023-12-19,CUST2935,PROD515,REG11,5,0.27,405,2907,2473,10610.55,12365
ORD100531,2024-09-16,CUST4687,PROD591,REG16,5,0.21,214,1419,266,5605.05,1330
ORD100532,2024-06-24,CUST2295,PROD109,REG4,4,0.03,451,3473,1940,13475.24,7760
ORD100533,2023-11-18,CUST3330,PROD484,REG8,4,0.16,227,3329,2204,11185.439999999999,8816
ORD100534,2023-08-14,CUST3659,PROD554,REG16,3,0.14,64,4179,2155,10781.82,6465
ORD100535,2023-12-27,CUST2813,PROD362,REG9,3,0.1,280,2127,426,5742.900000000001,1278
ORD100536,2025-04-13,CUST2069,PROD465,REG13,4,0.07,176,4145,1014,15419.4,4056
ORD100537,2023-04-22,CUST5597,PROD791,REG12,1,0.24,303,2163,250,1643.88,250
ORD100538,2023-07-31,CUST6792,PROD725,REG9,5,0.28,340,1070,1602,3852.0,8010
ORD100539,2025-08-05,CUST4683,PROD167,REG17,1,0.27,250,4064,1527,2966.72,1527
ORD100540,2023-06-08,CUST5408,PROD231,REG2,4,0.0,356,1839,2544,7356.0,10176
ORD100541,2024-07-25,CUST5421,PROD444,REG17,1,0.26,223,4832,1565,3575.68,1565
ORD100542,2024-10-31,CUST2731,PROD616,REG7,2,0.19,293,1484,1586,2404.0800000000004,3172
ORD100543,2025-06-29,CUST6049,PROD810,REG20,3,0.16,88,1777,2928,4478.04,8784
ORD100544,2025-10-19,CUST5611,PROD410,REG4,2,0.04,98,1414,1587,2714.88,3174
ORD100545,2024-02-08,CUST6129,PROD678,REG17,4,0.26,230,1508,2752,4463.68,11008
ORD100546,2024-02-08,CUST1774,PROD540,REG2,4,0.0,380,4725,1431,18900.0,5724
ORD100547,2024-08-23,CUST1986,PROD174,REG10,5,0.07,367,2824,1621,13131.599999999999,8105
ORD100548,2023-07-12,CUST3360,PROD175,REG10,3,0.12,335,333,1169,879.12,3507
ORD100549,2025-09-26,CUST3949,PROD346,REG13,2,0.02,496,3950,2937,7742.0,5874
ORD100550,2024-06-06,CUST5515,PROD650,REG17,4,0.26,223,1051,2539,3110.96,10156
ORD100551,2023-12-16,CUST6194,PROD179,REG13,2,0.1,150,3903,213,7025.400000000001,426
